회계연도,부처명,회계명,분야명,분야코드,부문명,부문코드,프로그램명,단위사업명,세부사업명,예산구분,예산액
2026,해양수산부,일반회계,농림수산,080,산림,083,산림자원 조성,산불 예방·진화,산불 재해 복구,예산,342614
2026,농촌진흥청,농림수산 특별회계,농림수산,080,산림,083,산림복지 서비스,국립공원 관리,국립공원 운영,기금,369139
2026,농촌진흥청,일반회계,농림수산,080,산림,083,산림복지 서비스,국립공원 관리,자연환경 보전,예산,588236
2026,농촌진흥청,농림수산 특별회계,농림수산,080,산림,083,산림복지 서비스,숲 복지 서비스,치유의숲 운영,기금,515867
2026,농촌진흥청,일반회계,농림수산,080,산림,083,산림복지 서비스,숲 복지 서비스,유아숲 체험원,예산,441508
2026,공정거래위원회,산업 특별회계,산업·중소기업·에너지,090,산업·중소기업 일반,091,중소기업 지원,중소기업 정책자금,시설자금 융자,기금,2016109
2026,공정거래위원회,일반회계,산업·중소기업·에너지,090,산업·중소기업 일반,091,중소기업 지원,중소기업 정책자금,운전자금 융자,예산,1363841
2026,공정거래위원회,산업 특별회계,산업·중소기업·에너지,090,산업·중소기업 일반,091,중소기업 지원,창업 지원,창업넷,기금,754978
2026,공정거래위원회,일반회계,산업·중소기업·에너지,090,산업·중소기업 일반,091,중소기업 지원,창업 지원,스타트업 육성,예산,1335621
2026,공정거래위원회,일반회계,산업·중소기업·에너지,090,산업·중소기업 일반,091,중소기업 지원,창업 지원,창업보육센터,예산,1289351
2026,산업통상자원부,산업 특별회계,산업·중소기업·에너지,090,산업·중소기업 일반,091,산업구조 고도화,소재·부품·장비 경쟁력,소부장 핵심기술 개발,기금,1495396
2026,산업통상자원부,일반회계,산업·중소기업·에너지,090,산업·중소기업 일반,091,산업구조 고도화,소재·부품·장비 경쟁력,소부장 전문기업 육성,예산,1208564
2026,산업통상자원부,산업 특별회계,산업·중소기업·에너지,090,산업·중소기업 일반,091,산업구조 고도화,디지털 전환,스마트공장 보급,기금,964315
2026,산업통상자원부,일반회계,산업·중소기업·에너지,090,산업·중소기업 일반,091,산업구조 고도화,디지털 전환,AI·빅데이터 활용,예산,838325
2026,중소벤처기업부,산업 특별회계,산업·중소기업·에너지,090,에너지 및 자원개발,092,에너지 공급 안정,전력 공급,발전소 건설,기금,1441818
2026,중소벤처기업부,일반회계,산업·중소기업·에너지,090,에너지 및 자원개발,092,에너지 공급 안정,전력 공급,송배전 망 확충,예산,1195136
2026,중소벤처기업부,일반회계,산업·중소기업·에너지,090,에너지 및 자원개발,092,에너지 공급 안정,전력 공급,전력수급 관리,예산,1306321
2026,중소벤처기업부,산업 특별회계,산업·중소기업·에너지,090,에너지 및 자원개발,092,에너지 공급 안정,에너지 가격 안정,연료비 조정,기금,929214
2026,중소벤처기업부,일반회계,산업·중소기업·에너지,090,에너지 및 자원개발,092,에너지 공급 안정,에너지 가격 안정,취약계층 에너지 지원,예산,760761
2026,공정거래위원회,산업 특별회계,산업·중소기업·에너지,090,에너지 및 자원개발,092,신재생에너지 보급,태양광·풍력 확대,태양광 보급 지원,기금,1353918
2026,공정거래위원회,일반회계,산업·중소기업·에너지,090,에너지 및 자원개발,092,신재생에너지 보급,태양광·풍력 확대,해상풍력 개발,예산,2026032
2026,공정거래위원회,산업 특별회계,산업·중소기업·에너지,090,에너지 및 자원개발,092,신재생에너지 보급,수소경제 육성,수소충전소 구축,기금,1363539
2026,공정거래위원회,일반회계,산업·중소기업·에너지,090,에너지 및 자원개발,092,신재생에너지 보급,수소경제 육성,연료전지 발전,예산,889761
2026,산업통상자원부,산업 특별회계,산업·중소기업·에너지,090,무역 및 투자유치,093,수출 지원,수출 마케팅,해외 전시회 참가,기금,1183140
2026,산업통상자원부,일반회계,산업·중소기업·에너지,090,무역 및 투자유치,093,수출 지원,수출 마케팅,수출기업 지원,예산,754734
2026,산업통상자원부,일반회계,산업·중소기업·에너지,090,무역 및 투자유치,093,수출 지원,수출 마케팅,K-브랜드 홍보,예산,959226
2026,산업통상자원부,산업 특별회계,산업·중소기업·에너지,090,무역 및 투자유치,093,수출 지원,무역금융 지원,수출보험,기금,1072191
2026,산업통상자원부,일반회계,산업·중소기업·에너지,090,무역 및 투자유치,093,수출 지원,무역금융 지원,수출입은행 지원,예산,1824909
2026,중소벤처기업부,산업 특별회계,산업·중소기업·에너지,090,무역 및 투자유치,093,외국인 투자유치,투자 환경 조성,규제자유특구,기금,917691
2026,중소벤처기업부,일반회계,산업·중소기업·에너지,090,무역 및 투자유치,093,외국인 투자유치,투자 환경 조성,경제자유구역 운영,예산,1013709
2026,중소벤처기업부,산업 특별회계,산업·중소기업·에너지,090,무역 및 투자유치,093,외국인 투자유치,외투기업 지원,현금지원,기금,550813
2026,중소벤처기업부,일반회계,산업·중소기업·에너지,090,무역 및 투자유치,093,외국인 투자유치,외투기업 지원,입지지원,예산,743927
2026,중소벤처기업부,일반회계,산업·중소기업·에너지,090,무역 및 투자유치,093,외국인 투자유치,외투기업 지원,세금혜택,예산,636660
2026,해양수산부,교통 특별회계,교통·물류,100,도로,101,고속도로 건설,고속도로 신설,수도권 고속도로,기금,2215635
2026,해양수산부,일반회계,교통·물류,100,도로,101,고속도로 건설,고속도로 신설,지방 고속도로,예산,1680465
2026,해양수산부,교통 특별회계,교통·물류,100,도로,101,고속도로 건설,고속도로 관리,도로 유지보수,기금,1518961
2026,해양수산부,일반회계,교통·물류,100,도로,101,고속도로 건설,고속도로 관리,터널·교량 점검,예산,1078439
2026,국토교통부,교통 특별회계,교통·물류,100,도로,101,국도 건설,국도 건설,4차로 확장,기금,1779025
2026,국토교통부,일반회계,교통·물류,100,도로,101,국도 건설,국도 건설,안전시설 설치,예산,1467725
2026,국토교통부,교통 특별회계,교통·물류,100,도로,101,국도 건설,국도 유지관리,포장 보수,기금,1813695
2026,국토교통부,일반회계,교통·물류,100,도로,101,국도 건설,국도 유지관리,시설물 관리,예산,1433055
2026,해양수산부,교통 특별회계,교통·물류,100,철도,102,고속철도 건설,KTX 노선 확장,수도권광역급행철도,기금,698174
2026,해양수산부,일반회계,교통·물류,100,철도,102,고속철도 건설,KTX 노선 확장,남부내륙철도,예산,1575013
2026,해양수산부,일반회계,교통·물류,100,철도,102,고속철도 건설,KTX 노선 확장,동해선 복선,예산,1262163
2026,해양수산부,교통 특별회계,교통·물류,100,철도,102,고속철도 건설,도시철도 지원,광역철도 지원,기금,873629
2026,해양수산부,일반회계,교통·물류,100,철도,102,고속철도 건설,도시철도 지원,도심 지하철,예산,641521
2026,국토교통부,교통 특별회계,교통·물류,100,철도,102,철도 운영,철도 안전관리,신호시스템 개선,기금,1327211
2026,국토교통부,일반회계,교통·물류,100,철도,102,철도 운영,철도 안전관리,선로 유지보수,예산,1198039
2026,국토교통부,교통 특별회계,교통·물류,100,철도,102,철도 운영,대중교통 지원,저상버스 도입,기금,1175381
2026,국토교통부,일반회계,교통·물류,100,철도,102,철도 운영,대중교통 지원,대중교통 적자 보전,예산,1349869
2026,해양수산부,교통 특별회계,교통·물류,100,항공·공항,103,공항 건설,국제공항 확장,인천공항 확장,기금,789842
2026,해양수산부,일반회계,교통·물류,100,항공·공항,103,공항 건설,국제공항 확장,김해신공항,예산,598155
2026,해양수산부,일반회계,교통·물류,100,항공·공항,103,공항 건설,국제공항 확장,제주 제2공항,예산,1036243
2026,해양수산부,교통 특별회계,교통·물류,100,항공·공항,103,공항 건설,지방공항 운영,지방공항 시설,기금,598803
2026,해양수산부,일반회계,교통·물류,100,항공·공항,103,공항 건설,지방공항 운영,항공안전 관리,예산,440157
2026,국토교통부,교통 특별회계,교통·물류,100,항공·공항,103,항공 산업 육성,항공기 산업,항공MRO 육성,기금,499267
2026,국토교통부,일반회계,교통·물류,100,항공·공항,103,항공 산업 육성,항공기 산업,UAM 실증,예산,886013
2026,국토교통부,교통 특별회계,교통·물류,100,항공·공항,103,항공 산업 육성,항공안전 기반,항공안전 시스템,기금,461293
2026,국토교통부,일반회계,교통·물류,100,항공·공항,103,항공 산업 육성,항공안전 기반,항공보안 강화,예산,462227
2026,환경부,환경 특별회계,환경,110,상하수도·수질,111,상수도 공급,광역상수도 관리,정수장 운영,기금,896627
2026,환경부,일반회계,환경,110,상하수도·수질,111,상수도 공급,광역상수도 관리,광역관로 관리,예산,701773
2026,환경부,환경 특별회계,환경,110,상하수도·수질,111,상수도 공급,마을상수도,소규모 수도 지원,기금,476426
2026,환경부,일반회계,환경,110,상하수도·수질,111,상수도 공급,마을상수도,노후관 교체,예산,589174
2026,환경부,환경 특별회계,환경,110,상하수도·수질,111,하수처리 및 수질보전,하수처리 시설,하수처리장 건설,기금,883810
2026,환경부,일반회계,환경,110,상하수도·수질,111,하수처리 및 수질보전,하수처리 시설,하수관거 정비,예산,714590
2026,환경부,환경 특별회계,환경,110,상하수도·수질,111,하수처리 및 수질보전,수질 오염 방지,4대강 수질 관리,기금,344457
2026,환경부,일반회계,환경,110,상하수도·수질,111,하수처리 및 수질보전,수질 오염 방지,비점오염 저감,예산,721143
2026,환경부,환경 특별회계,환경,110,대기·기후·자연,112,기후변화 대응,탄소중립 이행,온실가스 감축,기금,607636
2026,환경부,일반회계,환경,110,대기·기후·자연,112,기후변화 대응,탄소중립 이행,배출권거래제 운영,예산,416523
2026,환경부,일반회계,환경,110,대기·기후·자연,112,기후변화 대응,탄소중립 이행,RE100 지원,예산,574241
2026,환경부,환경 특별회계,환경,110,대기·기후·자연,112,기후변화 대응,대기오염 관리,미세먼지 저감,기금,653831
2026,환경부,일반회계,환경,110,대기·기후·자연,112,기후변화 대응,대기오염 관리,사업장 배출 관리,예산,411769
2026,환경부,환경 특별회계,환경,110,대기·기후·자연,112,자연환경 보전,생태계 복원,습지 보전,기금,581832
2026,환경부,일반회계,환경,110,대기·기후·자연,112,자연환경 보전,생태계 복원,멸종위기종 보호,예산,428680
2026,환경부,일반회계,환경,110,대기·기후·자연,112,자연환경 보전,생태계 복원,도시생태축 복원,예산,321488
2026,환경부,환경 특별회계,환경,110,대기·기후·자연,112,자연환경 보전,자연환경조사,국토환경 DB 구축,기금,699781
2026,환경부,일반회계,환경,110,대기·기후·자연,112,자연환경 보전,자연환경조사,생물다양성 조사,예산,632219
2026,환경부,환경 특별회계,환경,110,폐기물관리,113,폐기물 처리,생활폐기물 처리,소각시설 건설,기금,392808
2026,환경부,일반회계,환경,110,폐기물관리,113,폐기물 처리,생활폐기물 처리,매립지 관리,예산,406392
2026,환경부,환경 특별회계,환경,110,폐기물관리,113,폐기물 처리,산업폐기물 관리,사업장 폐기물 감시,기금,377666
2026,환경부,일반회계,환경,110,폐기물관리,113,폐기물 처리,산업폐기물 관리,유해폐기물 처리,예산,421534
2026,환경부,환경 특별회계,환경,110,폐기물관리,113,재활용 촉진,재활용 인프라,선별시설 현대화,기금,397941
2026,환경부,일반회계,환경,110,폐기물관리,113,재활용 촉진,재활용 인프라,재활용 기술 개발,예산,241419
2026,환경부,환경 특별회계,환경,110,폐기물관리,113,재활용 촉진,자원 순환,플라스틱 감축,기금,212961
2026,환경부,일반회계,환경,110,폐기물관리,113,재활용 촉진,자원 순환,음식물쓰레기 자원화,예산,213279
2026,한국연구재단,과학기술 특별회계,과학기술,120,기초연구,121,기초과학 연구 지원,개인기초연구,우수연구자 지원,기금,625801
2026,한국연구재단,일반회계,과학기술,120,기초연구,121,기초과학 연구 지원,개인기초연구,신진연구자 지원,예산,418541
2026,한국연구재단,일반회계,과학기술,120,기초연구,121,기초과학 연구 지원,개인기초연구,기초연구실,예산,509658
2026,한국연구재단,과학기술 특별회계,과학기술,120,기초연구,121,기초과학 연구 지원,집단연구,선도연구센터,기금,814081
2026,한국연구재단,일반회계,과학기술,120,기초연구,121,기초과학 연구 지원,집단연구,기초과학연구원,예산,739919
2026,과학기술정보통신부,과학기술 특별회계,과학기술,120,기초연구,121,과학기술 인재 양성,이공계 인재 육성,이공계 장학금,기금,573915
2026,과학기술정보통신부,일반회계,과학기술,120,기초연구,121,과학기술 인재 양성,이공계 인재 육성,글로벌 석학 초청,예산,225285
2026,과학기술정보통신부,과학기술 특별회계,과학기술,120,기초연구,121,과학기술 인재 양성,과학문화 확산,과학관 운영,기금,315620
2026,과학기술정보통신부,일반회계,과학기술,120,기초연구,121,과학기술 인재 양성,과학문화 확산,과학 교육 콘텐츠,예산,217180
2026,한국연구재단,과학기술 특별회계,과학기술,120,미래원천기술개발,122,원천기술 확보,나노·소재 기술,나노기술 개발,기금,637164
2026,한국연구재단,일반회계,과학기술,120,미래원천기술개발,122,원천기술 확보,나노·소재 기술,첨단소재 개발,예산,295236
2026,한국연구재단,과학기술 특별회계,과학기술,120,미래원천기술개발,122,원천기술 확보,바이오·의료 기술,신약 개발,기금,469522
2026,한국연구재단,일반회계,과학기술,120,미래원천기술개발,122,원천기술 확보,바이오·의료 기술,의료기기 개발,예산,542375
2026,한국연구재단,일반회계,과학기술,120,미래원천기술개발,122,원천기술 확보,바이오·의료 기술,바이오헬스,예산,386703
2026,과학기술정보통신부,과학기술 특별회계,과학기술,120,미래원천기술개발,122,국가전략기술 육성,반도체 원천기술,반도체 기초연구,기금,394047
2026,과학기술정보통신부,일반회계,과학기술,120,미래원천기술개발,122,국가전략기술 육성,반도체 원천기술,차세대 반도체,예산,382953
2026,과학기술정보통신부,과학기술 특별회계,과학기술,120,미래원천기술개발,122,국가전략기술 육성,양자기술 개발,양자컴퓨팅,기금,516590
2026,과학기술정보통신부,일반회계,과학기술,120,미래원천기술개발,122,국가전략기술 육성,양자기술 개발,양자통신,예산,260410
2026,한국연구재단,과학기술 특별회계,과학기술,120,연구개발 환경 기반,123,연구 인프라 구축,대형 연구 시설,방사광가속기,기금,373751
2026,한국연구재단,일반회계,과학기술,120,연구개발 환경 기반,123,연구 인프라 구축,대형 연구 시설,중이온가속기 운영,예산,625249
2026,한국연구재단,과학기술 특별회계,과학기술,120,연구개발 환경 기반,123,연구 인프라 구축,연구데이터 플랫폼,국가슈퍼컴퓨팅,기금,360179
2026,한국연구재단,일반회계,과학기술,120,연구개발 환경 기반,123,연구 인프라 구축,연구데이터 플랫폼,연구데이터 공유,예산,305821
2026,과학기술정보통신부,과학기술 특별회계,과학기술,120,연구개발 환경 기반,123,기술사업화 지원,기술 이전·사업화,기술이전 촉진,기금,247327
2026,과학기술정보통신부,일반회계,과학기술,120,연구개발 환경 기반,123,기술사업화 지원,기술 이전·사업화,스핀오프 지원,예산,418673
2026,과학기술정보통신부,과학기술 특별회계,과학기술,120,연구개발 환경 기반,123,기술사업화 지원,특허·표준화,지식재산권 관리,기금,266487
2026,과학기술정보통신부,일반회계,과학기술,120,연구개발 환경 기반,123,기술사업화 지원,특허·표준화,국제표준 획득,예산,177513
2026,문화재청,문화 특별회계,문화·체육·관광,130,문화예술,131,문화예술 진흥,예술 창작 지원,예술인 복지,기금,530818
2026,문화재청,일반회계,문화·체육·관광,130,문화예술,131,문화예술 진흥,예술 창작 지원,문화예술 교육,예산,483137
2026,문화재청,일반회계,문화·체육·관광,130,문화예술,131,문화예술 진흥,예술 창작 지원,독립예술 지원,예산,334695
2026,문화재청,문화 특별회계,문화·체육·관광,130,문화예술,131,문화예술 진흥,문화시설 운영,국립극장,기금,372971
2026,문화재청,일반회계,문화·체육·관광,130,문화예술,131,문화예술 진흥,문화시설 운영,국립현대미술관,예산,449565
2026,문화재청,일반회계,문화·체육·관광,130,문화예술,131,문화예술 진흥,문화시설 운영,국립중앙도서관,예산,526114
2026,문화체육관광부,문화 특별회계,문화·체육·관광,130,문화예술,131,문화재 보존,국가유산 관리,문화재 보수·정비,기금,422151
2026,문화체육관광부,일반회계,문화·체육·관광,130,문화예술,131,문화재 보존,국가유산 관리,매장문화재 발굴,예산,656769
2026,문화체육관광부,문화 특별회계,문화·체육·관광,130,문화예술,131,문화재 보존,궁궐·유네스코 관리,궁궐 관리,기금,378240
2026,문화체육관광부,일반회계,문화·체육·관광,130,문화예술,131,문화재 보존,궁궐·유네스코 관리,세계문화유산 보존,예산,341040
2026,문화재청,문화 특별회계,문화·체육·관광,130,체육,132,생활체육 활성화,체육시설 확충,공공체육시설 건설,기금,366421
2026,문화재청,일반회계,문화·체육·관광,130,체육,132,생활체육 활성화,체육시설 확충,노인체육시설 지원,예산,382829
2026,문화재청,문화 특별회계,문화·체육·관광,130,체육,132,생활체육 활성화,스포츠 강좌 이용권,스포츠강좌이용권,기금,219395
2026,문화재청,일반회계,문화·체육·관광,130,체육,132,생활체육 활성화,스포츠 강좌 이용권,스포츠클럽 지원,예산,280105
2026,문화체육관광부,문화 특별회계,문화·체육·관광,130,체육,132,엘리트 스포츠,국가대표 육성,국가대표 훈련,기금,474199
2026,문화체육관광부,일반회계,문화·체육·관광,130,체육,132,엘리트 스포츠,국가대표 육성,태릉선수촌 운영,예산,399926
2026,문화체육관광부,문화 특별회계,문화·체육·관광,130,체육,132,엘리트 스포츠,국제대회 유치,올림픽 준비,기금,187162
2026,문화체육관광부,일반회계,문화·체육·관광,130,체육,132,엘리트 스포츠,국제대회 유치,아시안게임 지원,예산,187463
2026,문화재청,문화 특별회계,문화·체육·관광,130,관광,133,관광 산업 육성,외래 관광객 유치,해외 관광 홍보,기금,375197
2026,문화재청,일반회계,문화·체육·관광,130,관광,133,관광 산업 육성,외래 관광객 유치,K-콘텐츠 연계 관광,예산,523903
2026,문화재청,문화 특별회계,문화·체육·관광,130,관광,133,관광 산업 육성,국내 관광 활성화,지역 관광 개발,기금,576019
2026,문화재청,일반회계,문화·체육·관광,130,관광,133,관광 산업 육성,국내 관광 활성화,관광 인프라 지원,예산,323081
2026,문화체육관광부,문화 특별회계,문화·체육·관광,130,관광,133,한류 콘텐츠 진흥,콘텐츠 제작 지원,드라마·영화 지원,기금,259411
2026,문화체육관광부,일반회계,문화·체육·관광,130,관광,133,한류 콘텐츠 진흥,콘텐츠 제작 지원,게임·웹툰 육성,예산,206378
2026,문화체육관광부,일반회계,문화·체육·관광,130,관광,133,한류 콘텐츠 진흥,콘텐츠 제작 지원,K-POP 지원,예산,253491
2026,문화체육관광부,문화 특별회계,문화·체육·관광,130,관광,133,한류 콘텐츠 진흥,한류 확산,해외문화원 운영,기금,255311
2026,문화체육관광부,일반회계,문화·체육·관광,130,관광,133,한류 콘텐츠 진흥,한류 확산,세계한국어교육,예산,224209
2026,질병관리청,보건 기금,보건,140,건강보험,141,건강보험 지원,건강보험 국고지원,직장가입자 지원,기금,2613336
2026,질병관리청,일반회계,보건,140,건강보험,141,건강보험 지원,건강보험 국고지원,지역가입자 지원,예산,4028904
2026,질병관리청,보건 기금,보건,140,건강보험,141,건강보험 지원,의료급여 관리,의료급여비 지급,기금,599998
2026,질병관리청,일반회계,보건,140,건강보험,141,건강보험 지원,의료급여 관리,의료급여 심사,예산,1060562
2026,보건복지부,보건 기금,보건,140,건강보험,141,건강보험 적용 확대,비급여 급여화,MRI 급여화,기금,574860
2026,보건복지부,일반회계,보건,140,건강보험,141,건강보험 적용 확대,비급여 급여화,초음파 급여화,예산,670560
2026,보건복지부,보건 기금,보건,140,건강보험,141,건강보험 적용 확대,치매 국가책임,치매검진 지원,기금,260362
2026,보건복지부,일반회계,보건,140,건강보험,141,건강보험 적용 확대,치매 국가책임,치매치료관리비,예산,569918
2026,식품의약품안전처,보건 기금,보건,140,식품·의약품 안전,142,식품 안전 관리,식품 검사·인증,식품 안전성 검사,기금,555370
2026,식품의약품안전처,일반회계,보건,140,식품·의약품 안전,142,식품 안전 관리,식품 검사·인증,수입식품 검역,예산,576830
2026,식품의약품안전처,보건 기금,보건,140,식품·의약품 안전,142,식품 안전 관리,식품 위해 예방,식품위해정보 수집,기금,401421
2026,식품의약품안전처,일반회계,보건,140,식품·의약품 안전,142,식품 안전 관리,식품 위해 예방,식중독 예방,예산,353379
2026,질병관리청,보건 기금,보건,140,식품·의약품 안전,142,의약품 안전 관리,의약품 허가·심사,신약 허가,기금,392818
2026,질병관리청,일반회계,보건,140,식품·의약품 안전,142,의약품 안전 관리,의약품 허가·심사,제네릭 허가 관리,예산,739382
2026,질병관리청,보건 기금,보건,140,식품·의약품 안전,142,의약품 안전 관리,의료기기 안전,의료기기 허가,기금,473335
2026,질병관리청,일반회계,보건,140,식품·의약품 안전,142,의약품 안전 관리,의료기기 안전,임상시험 관리,예산,281465
2026,보건복지부,보건 기금,보건,140,질병 예방·관리,143,감염병 예방,예방접종 지원,어린이 무료 예방접종,기금,582278
2026,보건복지부,일반회계,보건,140,질병 예방·관리,143,감염병 예방,예방접종 지원,인플루엔자 접종,예산,832972
2026,보건복지부,보건 기금,보건,140,질병 예방·관리,143,감염병 예방,감염병 대응,감염병 감시,기금,502107
2026,보건복지부,일반회계,보건,140,질병 예방·관리,143,감염병 예방,감염병 대응,검역 체계,예산,448497
2026,보건복지부,일반회계,보건,140,질병 예방·관리,143,감염병 예방,감염병 대응,백신 비축,예산,464646
2026,식품의약품안전처,보건 기금,보건,140,질병 예방·관리,143,만성질환 예방,암 검진 지원,국가암 검진,기금,590249
2026,식품의약품안전처,일반회계,보건,140,질병 예방·관리,143,만성질환 예방,암 검진 지원,암 조기 진단,예산,541951
2026,식품의약품안전처,보건 기금,보건,140,질병 예방·관리,143,만성질환 예방,정신건강 증진,정신건강복지센터,기금,335526
2026,식품의약품안전처,일반회계,보건,140,질병 예방·관리,143,만성질환 예방,정신건강 증진,자살예방 사업,예산,419274
2026,국가정보원,외교 특별회계,외교·통일,150,외교,151,외교 활동,재외공관 운영,대사관 운영,기금,493532
2026,국가정보원,일반회계,외교·통일,150,외교,151,외교 활동,재외공관 운영,영사서비스,예산,525649
2026,국가정보원,일반회계,외교·통일,150,외교,151,외교 활동,재외공관 운영,재외국민 보호,예산,299499
2026,국가정보원,외교 특별회계,외교·통일,150,외교,151,외교 활동,국제협력 ODA,무상원조 (KOICA),기금,393781
2026,국가정보원,일반회계,외교·통일,150,외교,151,외교 활동,국제협력 ODA,유상원조 (EDCF),예산,485339
2026,외교부,외교 특별회계,외교·통일,150,외교,151,국제기구 기여,유엔 분담금,유엔 일반예산,기금,300579
2026,외교부,일반회계,외교·통일,150,외교,151,국제기구 기여,유엔 분담금,유엔 PKO 분담금,예산,432021
2026,외교부,외교 특별회계,외교·통일,150,외교,151,국제기구 기여,국제기구 기여금,WHO 기여금,기금,296396
2026,외교부,일반회계,외교·통일,150,외교,151,국제기구 기여,국제기구 기여금,OECD 기여금,예산,156466
2026,외교부,일반회계,외교·통일,150,외교,151,국제기구 기여,국제기구 기여금,기후기금,예산,279738
2026,통일부,외교 특별회계,외교·통일,150,통일,152,남북교류 협력,남북협력기금,인도적 지원,기금,251311
2026,통일부,일반회계,외교·통일,150,통일,152,남북교류 협력,남북협력기금,이산가족 상봉,예산,393334
2026,통일부,일반회계,외교·통일,150,통일,152,남북교류 협력,남북협력기금,교류협력 사업,예산,404305
2026,통일부,외교 특별회계,외교·통일,150,통일,152,남북교류 협력,대북 지원,식량 지원,기금,200748
2026,통일부,일반회계,외교·통일,150,통일,152,남북교류 협력,대북 지원,영유아 지원,예산,85582
2026,통일부,일반회계,외교·통일,150,통일,152,남북교류 협력,대북 지원,보건의료 지원,예산,163220
2026,국가정보원,외교 특별회계,외교·통일,150,통일,152,북한이탈주민 정착,하나원 운영,초기 정착 지원,기금,361558
2026,국가정보원,일반회계,외교·통일,150,통일,152,북한이탈주민 정착,하나원 운영,직업훈련 교육,예산,237842
2026,국가정보원,외교 특별회계,외교·통일,150,통일,152,북한이탈주민 정착,이탈주민 지원,정착지원금,기금,166016
2026,국가정보원,일반회계,외교·통일,150,통일,152,북한이탈주민 정착,이탈주민 지원,취업지원,예산,376353
2026,국가정보원,일반회계,외교·통일,150,통일,152,북한이탈주민 정착,이탈주민 지원,심리상담 지원,예산,356731
2026,과학기술정보통신부,통신 특별회계,통신,160,정보통신,161,디지털 인프라 구축,5G 네트워크 확산,5G 농어촌 커버리지,기금,213897
2026,과학기술정보통신부,일반회계,통신,160,정보통신,161,디지털 인프라 구축,5G 네트워크 확산,5G 공공망 구축,예산,252303
2026,과학기술정보통신부,통신 특별회계,통신,160,정보통신,161,디지털 인프라 구축,초고속통신망 고도화,기가인터넷 보급,기금,232602
2026,과학기술정보통신부,일반회계,통신,160,정보통신,161,디지털 인프라 구축,초고속통신망 고도화,와이파이 6 전환,예산,233598
2026,과학기술정보통신부,통신 특별회계,통신,160,정보통신,161,방송·통신 규제,전파 관리,주파수 배분,기금,235828
2026,과학기술정보통신부,일반회계,통신,160,정보통신,161,방송·통신 규제,전파 관리,전파 모니터링,예산,137132
2026,과학기술정보통신부,통신 특별회계,통신,160,정보통신,161,방송·통신 규제,방송 지원,공익채널 지원,기금,94224
2026,과학기술정보통신부,일반회계,통신,160,정보통신,161,방송·통신 규제,방송 지원,지역방송 지원,예산,154416
2026,과학기술정보통신부,통신 특별회계,통신,160,우편·집배,162,우편 서비스,우편물 처리,우편집중국 운영,기금,167171
2026,과학기술정보통신부,일반회계,통신,160,우편·집배,162,우편 서비스,우편물 처리,우편집배원 운영,예산,152509
2026,과학기술정보통신부,통신 특별회계,통신,160,우편·집배,162,우편 서비스,우편 물류 혁신,스마트 물류센터,기금,78179
2026,과학기술정보통신부,일반회계,통신,160,우편·집배,162,우편 서비스,우편 물류 혁신,드론 배송 실증,예산,134941
2026,과학기술정보통신부,통신 특별회계,통신,160,우편·집배,162,금융·보험 서비스,우체국 금융,우체국 예금,기금,59880
2026,과학기술정보통신부,일반회계,통신,160,우편·집배,162,금융·보험 서비스,우체국 금융,우체국 보험,예산,73320
2026,행정안전부,국토 특별회계,국토·지역개발,170,국토개발,171,국토계획 수립,국토 공간계획,국토종합계획,기금,187973
2026,행정안전부,일반회계,국토·지역개발,170,국토개발,171,국토계획 수립,국토 공간계획,수도권 계획,예산,211627
2026,행정안전부,국토 특별회계,국토·지역개발,170,국토개발,171,국토계획 수립,도시계획 지원,도시기본계획 지원,기금,171874
2026,행정안전부,일반회계,국토·지역개발,170,국토개발,171,국토계획 수립,도시계획 지원,공간정보 구축,예산,94526
2026,국토교통부,국토 특별회계,국토·지역개발,170,국토개발,171,도시재생 뉴딜,도시재생 사업,주거지원형 재생,기금,277190
2026,국토교통부,일반회계,국토·지역개발,170,국토개발,171,도시재생 뉴딜,도시재생 사업,일반 근린형 재생,예산,232471
2026,국토교통부,일반회계,국토·지역개발,170,국토개발,171,도시재생 뉴딜,도시재생 사업,중심시가지형 재생,예산,189639
2026,국토교통부,국토 특별회계,국토·지역개발,170,국토개발,171,도시재생 뉴딜,스마트 도시 조성,스마트시티 실증,기금,172067
2026,국토교통부,일반회계,국토·지역개발,170,국토개발,171,도시재생 뉴딜,스마트 도시 조성,디지털 트윈 도시,예산,127633
2026,행정안전부,국토 특별회계,국토·지역개발,170,지역개발,172,지역 특화 발전,지역혁신체계 구축,지역혁신클러스터,기금,155349
2026,행정안전부,일반회계,국토·지역개발,170,지역개발,172,지역 특화 발전,지역혁신체계 구축,지역SW산업 육성,예산,344151
2026,행정안전부,국토 특별회계,국토·지역개발,170,지역개발,172,지역 특화 발전,균형발전 프로젝트,혁신도시 조성,기금,223119
2026,행정안전부,일반회계,국토·지역개발,170,지역개발,172,지역 특화 발전,균형발전 프로젝트,기업도시 개발,예산,276381
2026,국토교통부,국토 특별회계,국토·지역개발,170,지역개발,172,농어촌 지역 개발,농촌중심지 활성화,농촌중심지 활성화,기금,167596
2026,국토교통부,일반회계,국토·지역개발,170,지역개발,172,농어촌 지역 개발,농촌중심지 활성화,기초생활거점 육성,예산,165404
2026,국토교통부,국토 특별회계,국토·지역개발,170,지역개발,172,농어촌 지역 개발,섬 지역 지원,도서종합개발,기금,198181
